offset along full diagonal, aAV
1.57178, 0.851852
1.57201, 0.851852
1.57224, 0.851852
1.57247, 0.851852
1.5727, 0.851852
1.57293, 0.851852
1.57316, 0.851852
1.57339, 0.851852
1.57363, 0.851852
1.57386, 0.851852
1.57409, 0.851852
1.57432, 0.851852
1.57455, 0.851852
1.57478, 0.851852
1.57501, 0.851852
1.57524, 0.851852
1.57547, 0.851852
1.5757, 0.851852
1.57594, 0.851852
1.57617, 0.851852
1.5764, 0.851852
1.57663, 0.851852
1.57686, 0.851852
1.57709, 0.851852
1.57732, 0.851852
1.57755, 0.851852
1.57778, 0.851852
1.57801, 0.851852
1.57824, 0.851852
1.57848, 0.851852
1.57871, 0.851852
1.57894, 0.851852
1.57917, 0.851852
1.5794, 0.851852
1.57963, 0.851852
1.57986, 0.851852
1.58009, 0.851852
1.58032, 0.851852
1.58055, 0.851852
1.58079, 0.851852
1.58102, 0.851852
1.58125, 0.851852
1.58148, 0.851852
1.58171, 0.851852
1.58194, 0.851852
1.58217, 0.851852
1.5824, 0.851852
1.58263, 0.851852
1.58286, 0.851852
1.58309, 0.851852
1.58333, 0.851852
1.58356, 0.851852
1.58379, 0.851852
1.58402, 0.851852
1.58425, 0.851852
1.58448, 0.851852
1.58471, 0.851852
1.58494, 0.851852
1.58517, 0.851852
1.5854, 0.851852
1.58563, 0.851852
1.58587, 0.851852
1.5861, 0.851852
1.58633, 0.851852
1.58656, 0.851852
1.58679, 0.851852
1.58702, 0.851852
1.58725, 0.851852
1.58748, 0.851852
1.58771, 0.851852
1.58794, 0.851852
1.58818, 0.851852
1.58841, 0.851852
1.58864, 0.851852
1.58887, 0.851852
1.5891, 0.851852
1.58933, 0.851852
1.58956, 0.851852
1.58979, 0.851852
1.59002, 0.851852
1.59025, 0.851852
1.59048, 0.851852
1.59072, 0.851852
1.59095, 0.851852
1.59118, 0.851852
1.59141, 0.851852
1.59164, 0.851852
1.59187, 0.851852
1.5921, 0.851852
1.59233, 0.851852
1.59256, 0.851852
1.59279, 0.851852
1.59302, 0.851852
1.59326, 0.851852
1.59349, 0.851852
1.59372, 0.851852
1.59395, 0.851852
1.59418, 0.851852
1.59441, 0.851852
1.59464, 0.851852
1.59487, 0.851852
1.5951, 0.851852
1.59533, 0.851852
1.59557, 0.851852
1.5958, 0.851852
1.59603, 0.851852
1.59626, 0.851852
1.59649, 0.851852
1.59672, 0.851852
1.59695, 0.851852
1.59718, 0.851852
1.59741, 0.851852
1.59764, 0.851852
1.59787, 0.851852
1.59811, 0.851852
1.59834, 0.851852
1.59857, 0.851852
1.5988, 0.851852
1.59903, 0.851852
1.59926, 0.851852
1.59949, 0.851852
1.59972, 0.851852
1.59995, 0.851852
1.60018, 0.851852
1.60041, 0.851852
1.60065, 0.851852
1.60088, 0.851852
1.60111, 0.851852
1.60134, 0.851852
1.60157, 0.851852
1.6018, 0.851852
1.60203, 0.851852
1.60226, 0.851852
1.60249, 0.851852
1.60272, 0.851852
1.60296, 0.851852
1.60319, 0.851852
1.60342, 0.851852
1.60365, 0.851852
1.60388, 0.851852
1.60411, 0.851852
1.60434, 0.851852
1.60457, 0.851852
1.6048, 0.851852
1.60503, 0.851852
1.60526, 0.851852
1.6055, 0.851852
1.60573, 0.851852
1.60596, 0.851852
1.60619, 0.851852
1.60642, 0.851852
1.60665, 0.851852
1.60688, 0.851852
1.60711, 0.851852
1.60734, 0.851852
1.60757, 0.851852
1.60781, 0.851852
1.60804, 0.851852
1.60827, 0.851852
1.6085, 0.851852
1.60873, 0.851852
1.60896, 0.851852
1.60919, 0.851852
1.60942, 0.851852
1.60965, 0.851852
1.60988, 0.851852
1.61011, 0.851852
1.61035, 0.851852
1.61058, 0.851852
1.61081, 0.851852
1.61104, 0.851852
1.61127, 0.851852
1.6115, 0.851852
1.61173, 0.851852
1.61196, 0.851852
1.61219, 0.851852
1.61242, 0.851852
1.61265, 0.851852
1.61289, 0.851852
1.61312, 0.851852
1.61335, 0.851852
1.61358, 0.851852
1.61381, 0.851852
1.61404, 0.851852
1.61427, 0.851852
1.6145, 0.851852
1.61473, 0.851852
1.61496, 0.851852
1.6152, 0.851852
1.61543, 0.851852
1.61566, 0.851852
1.61589, 0.851852
1.61612, 0.851852
1.61635, 0.851852
1.61658, 0.851852
1.61681, 0.851852
1.61704, 0.851852
1.61727, 0.851852
1.6175, 0.851852
1.61774, 0.851852
1.61797, 0.851852
1.6182, 0.851852
1.61843, 0.851852
1.61866, 0.851852
1.61889, 0.851852
1.61912, 0.851852
1.61935, 0.851852
1.61958, 0.851852
1.61981, 0.851852
1.62004, 0.851852
1.62028, 0.851852
1.62051, 0.851852
1.62074, 0.851852
1.62097, 0.851852
1.6212, 0.851852
1.62143, 0.851852
1.62166, 0.851852
1.62189, 0.851852
1.62212, 0.851852
1.62235, 0.851852
1.62259, 0.851852
1.62282, 0.851852
1.62305, 0.851852
1.62328, 0.851852
1.62351, 0.851852
1.62374, 0.851852
1.62397, 0.851852
1.6242, 0.851852
1.62443, 0.851852
1.62466, 0.851852
1.62489, 0.851852
1.62513, 0.851852
1.62536, 0.851852
1.62559, 0.851852
1.62582, 0.851852
1.62605, 0.851852
1.62628, 0.851852
1.62651, 0.851852
1.62674, 0.851852
1.62697, 0.851852
1.6272, 0.851852
1.62743, 0.851852
1.62767, 0.851852
1.6279, 0.851852
1.62813, 0.851852
1.62836, 0.851852
1.62859, 0.851852
1.62882, 0.851852
1.62905, 0.851852
1.62928, 0.851852
1.62951, 0.851852
1.62974, 0.851852
1.62998, 0.851852
1.63021, 0.851852
1.63044, 0.851852
1.63067, 0.851852
1.6309, 0.851852
1.63113, 0.851852
1.63136, 0.851852
1.63159, 0.851852
1.63182, 0.851852
1.63205, 0.851852
1.63228, 0.851852
1.63252, 0.851852
1.63275, 0.851852
1.63298, 0.851852
1.63321, 0.851852
1.63344, 0.851852
1.63367, 0.851852
1.6339, 0.851852
1.63413, 0.851852
1.63436, 0.851852
1.63459, 0.851852
1.63483, 0.851852
1.63506, 0.851852
1.63529, 0.851852
1.63552, 0.851852
1.63575, 0.851852
1.63598, 0.851852
1.63621, 0.851852
1.63644, 0.851852
1.63667, 0.851852
1.6369, 0.851852
1.63713, 0.851852
1.63737, 0.851852
1.6376, 0.851852
1.63783, 0.851852
1.63806, 0.851852
1.63829, 0.851852
1.63852, 0.851852
1.63875, 0.851852
1.63898, 0.851852
1.63921, 0.851852
1.63944, 0.851852
1.63967, 0.851852
1.63991, 0.851852
1.64014, 0.851852
1.64037, 0.851852
1.6406, 0.851852
1.64083, 0.851852
1.64106, 0.851852
1.64129, 0.851852
1.64152, 0.851852
1.64175, 0.851852
1.64198, 0.851852
1.64222, 0.851852
1.64245, 0.851852
1.64268, 0.851852
1.64291, 0.851852
1.64314, 0.851852
1.64337, 0.851852
1.6436, 0.851852
1.64383, 0.851852
1.64406, 0.851852
1.64429, 0.851852
1.64452, 0.851852
1.64476, 0.851852
1.64499, 0.851852
1.64522, 0.851852
1.64545, 0.851852
1.64568, 0.851852
1.64591, 0.851852
1.64614, 0.851852
1.64637, 0.851852
1.6466, 0.851852
1.64683, 0.851852
1.64706, 0.851852
1.6473, 0.851852
1.64753, 0.851852
1.64776, 0.851852
1.64799, 0.851852
1.64822, 0.851852
1.64845, 0.851852
1.64868, 0.851852
1.64891, 0.851852
1.64914, 0.851852
1.64937, 0.851852
1.64961, 0.851852
1.64984, 0.851852
1.65007, 0.851852
1.6503, 0.851852
1.65053, 0.851852
1.65076, 0.851852
1.65099, 0.851852
1.65122, 0.851852
1.65145, 0.851852
1.65168, 0.851852
1.65191, 0.851852
1.65215, 0.851852
1.65238, 0.851852
1.65261, 0.851852
1.65284, 0.851852
1.65307, 0.851852
1.6533, 0.851852
1.65353, 0.851852
1.65376, 0.851852
1.65399, 0.851852
1.65422, 0.851852
1.65445, 0.851852
1.65469, 0.851852
1.65492, 0.851852
1.65515, 0.851852
1.65538, 0.851852
1.65561, 0.851852
1.65584, 0.851852
1.65607, 0.851852
1.6563, 0.851852
1.65653, 0.851852
1.65676, 0.851852
1.657, 0.851852
1.65723, 0.851852
1.65746, 0.851852
1.65769, 0.851852
1.65792, 0.851852
1.65815, 0.851852
1.65838, 0.851852
1.65861, 0.851852
1.65884, 0.851852
1.65907, 0.851852
1.6593, 0.851852
1.65954, 0.851852
1.65977, 0.851852
1.66, 0.851852
1.66023, 0.851852
1.66046, 0.851852
1.66069, 0.851852
1.66092, 0.851852
1.66115, 0.851852
1.66138, 0.851852
1.66161, 0.851852
1.66185, 0.851852
1.66208, 0.851852
1.66231, 0.851852
1.66254, 0.851852
1.66277, 0.851852
1.663, 0.851852
1.66323, 0.851852
1.66346, 0.851852
1.66369, 0.851852
1.66392, 0.851852
1.66415, 0.851852
1.66439, 0.851852
1.66462, 0.851852
1.66485, 0.851852
1.66508, 0.851852
1.66531, 0.851852
1.66554, 0.851852
1.66577, 0.851852
1.666, 0.851852
1.66623, 0.851852
1.66646, 0.851852
1.66669, 0.851852
1.66693, 0.851852
1.66716, 0.851852
1.66739, 0.851852
1.66762, 0.851852
1.66785, 0.851852
1.66808, 0.851852
1.66831, 0.851852
1.66854, 0.851852
1.66877, 0.851852
1.669, 0.851852
1.66924, 0.851852
1.66947, 0.851852
1.6697, 0.851852
1.66993, 0.851852
1.67016, 0.851852
1.67039, 0.851852
1.67062, 0.851852
1.67085, 0.851852
1.67108, 0.851852
1.67131, 0.851852
1.67154, 0.851852
1.67178, 0.851852
1.67201, 0.851852
1.67224, 0.851852
1.67247, 0.851852
1.6727, 0.851852
1.67293, 0.851852
1.67316, 0.851852
1.67339, 0.851852
1.67362, 0.851852
1.67385, 0.851852
1.67408, 0.851852
1.67432, 0.851852
1.67455, 0.851852
1.67478, 0.851852
1.67501, 0.851852
1.67524, 0.851852
1.67547, 0.851852
1.6757, 0.851852
1.67593, 0.851852
1.67616, 0.851852
1.67639, 0.851852
1.67663, 0.851852
1.67686, 0.851852
1.67709, 0.851852
1.67732, 0.851852
1.67755, 0.851852
1.67778, 0.851852
1.67801, 0.851852
1.67824, 0.851852
1.67847, 0.851852
1.6787, 0.851852
1.67893, 0.851852
1.67917, 0.851852
1.6794, 0.851852
1.67963, 0.851852
1.67986, 0.851852
1.68009, 0.851852
1.68032, 0.851852
1.68055, 0.851852
1.68078, 0.851852
1.68101, 0.851852
1.68124, 0.851852
1.68147, 0.851852
1.68171, 0.851852
1.68194, 0.851852
1.68217, 0.851852
1.6824, 0.851852
1.68263, 0.851852
1.68286, 0.851852
1.68309, 0.851852
1.68332, 0.851852
1.68355, 0.851852
1.68378, 0.851852
1.68402, 0.851852
1.68425, 0.851852
1.68448, 0.851852
1.68471, 0.851852
1.68494, 0.851852
1.68517, 0.851852
1.6854, 0.851852
1.68563, 0.851852
1.68586, 0.851852
1.68609, 0.851852
1.68632, 0.851852
1.68656, 0.851852
1.68679, 0.851852
1.68702, 0.851852
1.68725, 0.851852
1.68748, 0.851852
1.68771, 0.851852
1.68794, 0.851852
1.68817, 0.851852
1.6884, 0.851852
1.68863, 0.851852
1.68887, 0.851852
1.6891, 0.851852
1.68933, 0.851852
1.68956, 0.851852
1.68979, 0.851852
1.69002, 0.851852
1.69025, 0.851852
1.69048, 0.851852
1.69071, 0.851852
1.69094, 0.851852
1.69117, 0.851852
1.69141, 0.851852
1.69164, 0.851852
1.69187, 0.851852
1.6921, 0.851852
1.69233, 0.851852
1.69256, 0.851852
1.69279, 0.851852
1.69302, 0.851852
1.69325, 0.851852
1.69348, 0.851852
1.69371, 0.851852
1.69395, 0.851852
1.69418, 0.851852
1.69441, 0.851852
1.69464, 0.851852
1.69487, 0.851852
1.6951, 0.851852
1.69533, 0.851852
1.69556, 0.851852
1.69579, 0.851852
1.69602, 0.851852
1.69626, 0.851852
1.69649, 0.851852
1.69672, 0.851852
1.69695, 0.851852
1.69718, 0.851852
1.69741, 0.851852
1.69764, 0.851852
1.69787, 0.851852
1.6981, 0.851852
1.69833, 0.851852
1.69856, 0.851852
1.6988, 0.851852
1.69903, 0.851852
1.69926, 0.851852
1.69949, 0.851852
1.69972, 0.851852
1.69995, 0.851852
1.70018, 0.851852
1.70041, 0.851852
1.70064, 0.851852
1.70087, 0.851852
1.7011, 0.851852
1.70134, 0.851852
1.70157, 0.851852
1.7018, 0.851852
1.70203, 0.851852
1.70226, 0.851852
1.70249, 0.851852
1.70272, 0.851852
1.70295, 0.851852
1.70318, 0.851852
1.70341, 0.851852
1.70365, 0.851852
1.70388, 0.851852
1.70411, 0.851852
1.70434, 0.851852
1.70457, 0.851852
1.7048, 0.851852
1.70503, 0.851852
1.70526, 0.851852
1.70549, 0.851852
1.70572, 0.851852
1.70595, 0.851852
1.70619, 0.851852
1.70642, 0.851852
1.70665, 0.851852
1.70688, 0.851852
1.70711, 0.851852
1.70734, 0.851852
1.70757, 0.851852
1.7078, 0.851852
1.70803, 0.851852
1.70826, 0.851852
1.70849, 0.851852
1.70873, 0.851852
1.70896, 0.851852
1.70919, 0.851852
1.70942, 0.851852
1.70965, 0.851852
1.70988, 0.851852
1.71011, 0.851852
1.71034, 0.851852
1.71057, 0.851852
1.7108, 0.851852
1.71104, 0.851852
1.71127, 0.851852
1.7115, 0.851852
1.71173, 0.851852
1.71196, 0.851852
1.71219, 0.851852
1.71242, 0.851852
1.71265, 0.851852
1.71288, 0.851852
1.71311, 0.851852
1.71334, 0.851852
1.71358, 0.851852
1.71381, 0.851852
1.71404, 0.851852
1.71427, 0.851852
1.7145, 0.851852
1.71473, 0.851852
1.71496, 0.851852
1.71519, 0.851852
1.71542, 0.851852
1.71565, 0.851852
1.71589, 0.851852
1.71612, 0.851852
1.71635, 0.851852
1.71658, 0.851852
1.71681, 0.851852
1.71704, 0.851852
1.71727, 0.851852
1.7175, 0.851852
1.71773, 0.851852
1.71796, 0.851852
1.71819, 0.851852
1.71843, 0.851852
1.71866, 0.851852
1.71889, 0.851852
1.71912, 0.851852
1.71935, 0.851852
1.71958, 0.851852
1.71981, 0.851852
1.72004, 0.851852
1.72027, 0.851852
1.7205, 0.851852
1.72073, 0.851852
1.72097, 0.851852
1.7212, 0.851852
1.72143, 0.851852
1.72166, 0.851852
1.72189, 0.851852
1.72212, 0.851852
1.72235, 0.851852
1.72258, 0.851852
1.72281, 0.851852
1.72304, 0.851852
1.72328, 0.851852
1.72351, 0.851852
1.72374, 0.851852
1.72397, 0.851852
1.7242, 0.851852
1.72443, 0.851852
1.72466, 0.851852
1.72489, 0.851852
1.72512, 0.851852
1.72535, 0.851852
1.72558, 0.851852
1.72582, 0.851852
1.72605, 0.851852
1.72628, 0.851852
1.72651, 0.851852
1.72674, 0.851852
1.72697, 0.851852
1.7272, 0.851852
1.72743, 0.851852
1.72766, 0.851852
1.72789, 0.851852
1.72812, 0.851852
1.72836, 0.851852
1.72859, 0.851852
1.72882, 0.851852
1.72905, 0.851852
1.72928, 0.851852
1.72951, 0.851852
1.72974, 0.851852
1.72997, 0.851852
1.7302, 0.851852
1.73043, 0.851852
1.73067, 0.851852
1.7309, 0.851852
1.73113, 0.851852
1.73136, 0.851852
1.73159, 0.851852
1.73182, 0.851852
1.73205, 0.981481
1.73228, 0.981481
1.73251, 0.981481
1.73274, 0.981481
1.73297, 0.981481
1.73321, 0.981481
1.73344, 0.981481
1.73367, 0.981481
1.7339, 0.981481
1.73413, 0.981481
1.73436, 0.981481
1.73459, 0.981481
1.73482, 0.981481
1.73505, 0.981481
1.73528, 0.981481
1.73551, 0.981481
1.73575, 0.981481
1.73598, 0.981481
1.73621, 0.981481
1.73644, 0.981481
1.73667, 0.981481
1.7369, 0.981481
1.73713, 0.981481
1.73736, 0.981481
1.73759, 0.981481
1.73782, 0.981481
1.73806, 0.981481
1.73829, 0.981481
1.73852, 0.981481
1.73875, 0.981481
1.73898, 0.981481
1.73921, 0.981481
1.73944, 0.981481
1.73967, 0.981481
1.7399, 0.981481
1.74013, 0.981481
1.74036, 0.981481
1.7406, 0.981481
1.74083, 0.981481
1.74106, 0.981481
1.74129, 0.981481
1.74152, 0.981481
1.74175, 0.981481
1.74198, 0.981481
1.74221, 0.981481
1.74244, 0.981481
1.74267, 0.981481
1.7429, 0.981481
1.74314, 0.981481
1.74337, 0.981481
1.7436, 0.981481
1.74383, 0.981481
1.74406, 0.981481
1.74429, 0.981481
1.74452, 0.981481
1.74475, 0.981481
1.74498, 0.981481
1.74521, 0.981481
1.74545, 0.981481
1.74568, 0.981481
1.74591, 0.981481
1.74614, 0.981481
1.74637, 0.981481
1.7466, 0.981481
1.74683, 0.981481
1.74706, 0.981481
1.74729, 0.981481
1.74752, 0.981481
1.74775, 0.981481
1.74799, 0.981481
1.74822, 0.981481
1.74845, 0.981481
1.74868, 0.981481
1.74891, 0.981481
1.74914, 0.981481
1.74937, 0.981481
1.7496, 0.981481
1.74983, 0.981481
1.75006, 0.981481
1.7503, 0.981481
1.75053, 0.981481
1.75076, 0.981481
1.75099, 0.981481
1.75122, 0.981481
1.75145, 0.981481
1.75168, 0.981481
1.75191, 0.981481
1.75214, 0.981481
1.75237, 0.981481
1.7526, 0.981481
1.75284, 0.981481
1.75307, 0.981481
1.7533, 0.981481
1.75353, 0.981481
1.75376, 0.981481
1.75399, 0.981481
1.75422, 0.981481
1.75445, 0.981481
1.75468, 0.981481
1.75491, 0.981481
1.75514, 0.981481
1.75538, 0.981481
1.75561, 0.981481
1.75584, 0.981481
1.75607, 0.981481
1.7563, 0.981481
1.75653, 0.981481
1.75676, 0.981481
1.75699, 0.981481
1.75722, 0.981481
1.75745, 0.981481
1.75769, 0.981481
1.75792, 0.981481
1.75815, 0.981481
1.75838, 0.981481
1.75861, 0.981481
1.75884, 0.981481
1.75907, 0.981481
1.7593, 0.981481
1.75953, 0.981481
1.75976, 0.981481
1.75999, 0.981481
1.76023, 0.981481
1.76046, 0.981481
1.76069, 0.981481
1.76092, 0.981481
1.76115, 0.981481
1.76138, 0.981481
1.76161, 0.981481
1.76184, 0.981481
1.76207, 0.981481
1.7623, 0.981481
1.76253, 0.981481
1.76277, 0.981481
1.763, 0.981481
1.76323, 0.981481
1.76346, 0.981481
1.76369, 0.981481
1.76392, 0.981481
1.76415, 0.981481
1.76438, 0.981481
1.76461, 0.981481
1.76484, 0.981481
1.76508, 0.981481
1.76531, 0.981481
1.76554, 0.981481
1.76577, 0.981481
1.766, 0.981481
1.76623, 0.981481
1.76646, 0.981481
1.76669, 0.981481
1.76692, 0.981481
1.76715, 0.981481
1.76738, 0.981481
1.76762, 0.981481
1.76785, 0.981481
1.76808, 0.981481
1.76831, 0.981481
1.76854, 0.981481
1.76877, 0.981481
1.769, 0.981481
1.76923, 0.981481
1.76946, 0.981481
1.76969, 0.981481
1.76992, 0.981481
1.77016, 0.981481
1.77039, 0.981481
1.77062, 0.981481
1.77085, 0.981481
1.77108, 0.981481
1.77131, 0.981481
1.77154, 0.981481
1.77177, 0.981481
1.772, 0.981481
1.77223, 0.981481
1.77247, 0.981481
1.7727, 0.981481
1.77293, 0.981481
1.77316, 0.981481
1.77339, 0.981481
1.77362, 0.981481
1.77385, 0.981481
1.77408, 0.981481
1.77431, 0.981481
1.77454, 0.981481
1.77477, 0.981481
1.77501, 0.981481
1.77524, 0.981481
1.77547, 0.981481
1.7757, 0.981481
1.77593, 0.981481
1.77616, 0.981481
1.77639, 0.981481
1.77662, 0.981481
1.77685, 0.981481
1.77708, 0.981481
1.77732, 0.981481
1.77755, 0.981481
1.77778, 0.981481
1.77801, 0.981481
1.77824, 0.981481
1.77847, 0.981481
1.7787, 0.981481
1.77893, 0.981481
1.77916, 0.981481
1.77939, 0.981481
1.77962, 0.981481
1.77986, 0.981481
1.78009, 0.981481
1.78032, 0.981481
1.78055, 0.981481
1.78078, 0.981481
1.78101, 0.981481
1.78124, 0.981481
1.78147, 0.981481
1.7817, 0.981481
1.78193, 0.981481
1.78216, 0.981481
1.7824, 0.981481
1.78263, 0.981481
1.78286, 0.981481
1.78309, 0.981481
1.78332, 0.981481
1.78355, 0.981481
1.78378, 0.981481
1.78401, 0.981481
1.78424, 0.981481
1.78447, 0.981481
1.78471, 0.981481
1.78494, 0.981481
1.78517, 0.981481
1.7854, 0.981481
1.78563, 0.981481
1.78586, 0.981481
1.78609, 0.981481
1.78632, 0.981481
1.78655, 0.981481
1.78678, 0.981481
1.78701, 0.981481
1.78725, 0.981481
1.78748, 0.981481
1.78771, 0.981481
1.78794, 0.981481
1.78817, 0.981481
1.7884, 0.981481
1.78863, 0.981481
1.78886, 0.981481
1.78909, 0.981481
1.78932, 0.981481
1.78955, 0.981481
1.78979, 0.981481
1.79002, 0.981481
1.79025, 0.981481
1.79048, 0.981481
1.79071, 0.981481
1.79094, 0.981481
1.79117, 0.981481
1.7914, 0.981481
1.79163, 0.981481
1.79186, 0.981481
1.7921, 0.981481
1.79233, 0.981481
1.79256, 0.981481
1.79279, 0.981481
1.79302, 0.981481
1.79325, 0.981481
1.79348, 0.981481
1.79371, 0.981481
1.79394, 0.981481
1.79417, 0.981481
1.7944, 0.981481
1.79464, 0.981481
1.79487, 0.981481
1.7951, 0.981481
1.79533, 0.981481
1.79556, 0.981481
1.79579, 0.981481
1.79602, 0.981481
1.79625, 0.981481
1.79648, 0.981481
1.79671, 0.981481
1.79694, 0.981481
1.79718, 0.981481
1.79741, 0.981481
1.79764, 0.981481
1.79787, 0.981481
1.7981, 0.981481
1.79833, 0.981481
1.79856, 0.981481
1.79879, 0.981481
1.79902, 0.981481
1.79925, 0.981481
1.79949, 0.981481
1.79972, 0.981481
1.79995, 0.981481
1.80018, 0.981481
1.80041, 0.981481
1.80064, 0.981481
1.80087, 0.981481
1.8011, 0.981481
1.80133, 0.981481
1.80156, 0.981481
1.80179, 0.981481
1.80203, 0.981481
1.80226, 0.981481
1.80249, 0.981481
1.80272, 0.981481
1.80295, 0.981481
1.80318, 0.981481
1.80341, 0.981481
1.80364, 0.981481
1.80387, 0.981481
1.8041, 0.981481
1.80434, 0.981481
1.80457, 0.981481
1.8048, 0.981481
1.80503, 0.981481
1.80526, 0.981481
1.80549, 0.981481
1.80572, 0.981481
1.80595, 0.981481
1.80618, 0.981481
1.80641, 0.981481
1.80664, 0.981481
1.80688, 0.981481
1.80711, 0.981481
1.80734, 0.981481
1.80757, 0.981481
1.8078, 0.981481
1.80803, 0.981481
1.80826, 0.981481
1.80849, 0.981481
1.80872, 0.981481
1.80895, 0.981481
1.80918, 0.981481
1.80942, 0.981481
1.80965, 0.981481
1.80988, 0.981481
1.81011, 0.981481
1.81034, 0.981481
1.81057, 0.981481
1.8108, 0.981481
1.81103, 0.981481
1.81126, 0.981481
1.81149, 0.981481
1.81173, 0.981481
1.81196, 0.981481
1.81219, 0.981481
1.81242, 0.981481
1.81265, 0.981481
1.81288, 0.981481
1.81311, 0.981481
1.81334, 0.981481
1.81357, 0.981481
1.8138, 0.981481
1.81403, 0.981481
1.81427, 0.981481
1.8145, 0.981481
1.81473, 0.981481
1.81496, 0.981481
1.81519, 0.981481
1.81542, 0.981481
1.81565, 0.981481
1.81588, 0.981481
1.81611, 0.981481
1.81634, 0.981481
1.81657, 0.981481
1.81681, 0.981481
1.81704, 0.981481
1.81727, 0.981481
1.8175, 0.981481
1.81773, 0.981481
1.81796, 0.981481
1.81819, 0.981481
1.81842, 0.981481
1.81865, 0.981481
1.81888, 0.981481
1.81912, 0.981481
1.81935, 0.981481
1.81958, 0.981481
1.81981, 0.981481
1.82004, 0.981481
1.82027, 0.981481
1.8205, 0.981481
1.82073, 0.981481
1.82096, 0.981481
1.82119, 0.981481
1.82142, 0.981481
1.82166, 0.981481
1.82189, 0.981481
1.82212, 0.981481
1.82235, 0.981481
1.82258, 0.981481
1.82281, 0.981481
1.82304, 0.981481
1.82327, 0.981481
1.8235, 0.981481
1.82373, 0.981481
1.82396, 0.981481
1.8242, 0.981481
1.82443, 0.981481
1.82466, 0.981481
1.82489, 0.981481
1.82512, 0.981481
1.82535, 0.981481
1.82558, 0.981481
1.82581, 0.981481
1.82604, 0.981481
1.82627, 0.981481
1.82651, 0.981481
1.82674, 0.981481
1.82697, 0.981481
1.8272, 0.981481
1.82743, 0.981481
1.82766, 0.981481
1.82789, 0.981481
1.82812, 0.981481
1.82835, 0.981481
1.82858, 0.981481
1.82881, 0.981481
1.82905, 0.981481
1.82928, 0.981481
1.82951, 0.981481
1.82974, 0.981481
1.82997, 0.981481
1.8302, 0.981481
1.83043, 0.981481
1.83066, 0.981481
1.83089, 0.981481
1.83112, 0.981481
1.83136, 0.981481
1.83159, 0.981481
1.83182, 0.981481
1.83205, 0.981481
1.83228, 0.981481
1.83251, 0.981481
1.83274, 0.981481
1.83297, 0.981481
1.8332, 0.981481
1.83343, 0.981481
1.83366, 0.981481
1.8339, 0.981481
1.83413, 0.981481
1.83436, 0.981481
1.83459, 0.981481
1.83482, 0.981481
1.83505, 0.981481
1.83528, 0.981481
1.83551, 0.981481
1.83574, 0.981481
1.83597, 0.981481
1.8362, 0.981481
1.83644, 0.981481
1.83667, 0.981481
1.8369, 0.981481
1.83713, 0.981481
1.83736, 0.981481
1.83759, 0.981481
1.83782, 0.981481
1.83805, 0.981481
1.83828, 0.981481
1.83851, 0.981481
1.83875, 0.981481
1.83898, 0.981481
1.83921, 0.981481
1.83944, 0.981481
1.83967, 0.981481
1.8399, 0.981481
1.84013, 0.981481
1.84036, 0.981481
1.84059, 0.981481
1.84082, 0.981481
1.84105, 0.981481
1.84129, 0.981481
1.84152, 0.981481
1.84175, 0.981481
1.84198, 0.981481
1.84221, 0.981481
1.84244, 0.981481
1.84267, 0.981481
1.8429, 0.981481
1.84313, 0.981481
1.84336, 0.981481
1.84359, 0.981481
1.84383, 0.981481
1.84406, 0.981481
1.84429, 0.981481
1.84452, 0.981481
1.84475, 0.981481
1.84498, 0.981481
1.84521, 0.981481
1.84544, 0.981481
1.84567, 0.981481
1.8459, 0.981481
1.84614, 0.981481
1.84637, 0.981481
1.8466, 0.981481
1.84683, 0.981481
1.84706, 0.981481
1.84729, 0.981481
1.84752, 0.981481
1.84775, 0.981481
1.84798, 0.981481
1.84821, 0.981481
1.84844, 0.981481
1.84868, 0.981481
1.84891, 0.981481
1.84914, 0.981481
1.84937, 0.981481
1.8496, 0.981481
1.84983, 0.981481
1.85006, 0.981481
1.85029, 0.981481
1.85052, 0.981481
1.85075, 0.981481
1.85098, 0.981481
1.85122, 0.981481
1.85145, 0.981481
1.85168, 0.981481
1.85191, 0.981481
1.85214, 0.981481
1.85237, 0.981481
1.8526, 0.981481
1.85283, 0.981481
1.85306, 0.981481
1.85329, 0.981481
1.85353, 0.981481
1.85376, 0.981481
1.85399, 0.981481
1.85422, 0.981481
1.85445, 0.981481
1.85468, 0.981481
1.85491, 0.981481
1.85514, 0.981481
1.85537, 0.981481
1.8556, 0.981481
1.85583, 0.981481
1.85607, 0.981481
1.8563, 0.981481
1.85653, 0.981481
1.85676, 0.981481
1.85699, 0.981481
1.85722, 0.981481
1.85745, 0.981481
1.85768, 0.981481
1.85791, 0.981481
1.85814, 0.981481
1.85838, 0.981481
1.85861, 0.981481
1.85884, 0.981481
1.85907, 0.981481
1.8593, 0.981481
1.85953, 0.981481
1.85976, 0.981481
1.85999, 0.981481
1.86022, 0.981481
1.86045, 0.981481
1.86068, 0.981481
1.86092, 0.981481
1.86115, 0.981481
1.86138, 0.981481
1.86161, 0.981481
1.86184, 0.981481
1.86207, 0.981481
1.8623, 0.981481
1.86253, 0.981481
1.86276, 0.981481
1.86299, 0.981481
1.86322, 0.981481
1.86346, 0.981481
1.86369, 0.981481
1.86392, 0.981481
1.86415, 0.981481
1.86438, 0.981481
1.86461, 0.981481
1.86484, 0.981481
1.86507, 0.981481
1.8653, 0.981481
