offset along face, aAV
1.35031, 0.833333
1.35054, 0.833333
1.35077, 0.833333
1.351, 0.833333
1.35123, 0.833333
1.35146, 0.833333
1.35169, 0.833333
1.35192, 0.833333
1.35215, 0.833333
1.35239, 0.833333
1.35262, 0.833333
1.35285, 0.833333
1.35308, 0.833333
1.35331, 0.833333
1.35354, 0.833333
1.35377, 0.833333
1.354, 0.833333
1.35423, 0.833333
1.35446, 0.833333
1.35469, 0.833333
1.35493, 0.833333
1.35516, 0.833333
1.35539, 0.833333
1.35562, 0.833333
1.35585, 0.833333
1.35608, 0.833333
1.35631, 0.833333
1.35654, 0.833333
1.35677, 0.833333
1.357, 0.833333
1.35724, 0.833333
1.35747, 0.833333
1.3577, 0.833333
1.35793, 0.833333
1.35816, 0.833333
1.35839, 0.833333
1.35862, 0.833333
1.35885, 0.833333
1.35908, 0.833333
1.35931, 0.833333
1.35954, 0.833333
1.35978, 0.833333
1.36001, 0.833333
1.36024, 0.833333
1.36047, 0.833333
1.3607, 0.833333
1.36093, 0.833333
1.36116, 0.833333
1.36139, 0.833333
1.36162, 0.833333
1.36185, 0.833333
1.36208, 0.833333
1.36232, 0.833333
1.36255, 0.833333
1.36278, 0.833333
1.36301, 0.833333
1.36324, 0.833333
1.36347, 0.833333
1.3637, 0.833333
1.36393, 0.833333
1.36416, 0.833333
1.36439, 0.833333
1.36463, 0.833333
1.36486, 0.833333
1.36509, 0.833333
1.36532, 0.833333
1.36555, 0.833333
1.36578, 0.833333
1.36601, 0.833333
1.36624, 0.833333
1.36647, 0.833333
1.3667, 0.833333
1.36693, 0.833333
1.36717, 0.833333
1.3674, 0.833333
1.36763, 0.833333
1.36786, 0.833333
1.36809, 0.833333
1.36832, 0.833333
1.36855, 0.833333
1.36878, 0.833333
1.36901, 0.833333
1.36924, 0.833333
1.36947, 0.833333
1.36971, 0.833333
1.36994, 0.833333
1.37017, 0.833333
1.3704, 0.833333
1.37063, 0.833333
1.37086, 0.833333
1.37109, 0.833333
1.37132, 0.833333
1.37155, 0.833333
1.37178, 0.833333
1.37202, 0.833333
1.37225, 0.833333
1.37248, 0.833333
1.37271, 0.833333
1.37294, 0.833333
1.37317, 0.833333
1.3734, 0.833333
1.37363, 0.833333
1.37386, 0.833333
1.37409, 0.833333
1.37432, 0.833333
1.37456, 0.833333
1.37479, 0.833333
1.37502, 0.833333
1.37525, 0.833333
1.37548, 0.833333
1.37571, 0.833333
1.37594, 0.833333
1.37617, 0.833333
1.3764, 0.833333
1.37663, 0.833333
1.37686, 0.833333
1.3771, 0.833333
1.37733, 0.833333
1.37756, 0.833333
1.37779, 0.833333
1.37802, 0.833333
1.37825, 0.833333
1.37848, 0.833333
1.37871, 0.833333
1.37894, 0.833333
1.37917, 0.833333
1.37941, 0.833333
1.37964, 0.833333
1.37987, 0.833333
1.3801, 0.833333
1.38033, 0.833333
1.38056, 0.833333
1.38079, 0.833333
1.38102, 0.833333
1.38125, 0.833333
1.38148, 0.833333
1.38171, 0.833333
1.38195, 0.833333
1.38218, 0.833333
1.38241, 0.833333
1.38264, 0.833333
1.38287, 0.833333
1.3831, 0.833333
1.38333, 0.833333
1.38356, 0.833333
1.38379, 0.833333
1.38402, 0.833333
1.38426, 0.833333
1.38449, 0.833333
1.38472, 0.833333
1.38495, 0.833333
1.38518, 0.833333
1.38541, 0.833333
1.38564, 0.833333
1.38587, 0.833333
1.3861, 0.833333
1.38633, 0.833333
1.38656, 0.833333
1.3868, 0.833333
1.38703, 0.833333
1.38726, 0.833333
1.38749, 0.833333
1.38772, 0.833333
1.38795, 0.833333
1.38818, 0.833333
1.38841, 0.833333
1.38864, 0.833333
1.38887, 0.833333
1.3891, 0.833333
1.38934, 0.833333
1.38957, 0.833333
1.3898, 0.833333
1.39003, 0.833333
1.39026, 0.833333
1.39049, 0.833333
1.39072, 0.833333
1.39095, 0.833333
1.39118, 0.833333
1.39141, 0.833333
1.39165, 0.833333
1.39188, 0.833333
1.39211, 0.833333
1.39234, 0.833333
1.39257, 0.833333
1.3928, 0.833333
1.39303, 0.833333
1.39326, 0.833333
1.39349, 0.833333
1.39372, 0.833333
1.39395, 0.833333
1.39419, 0.833333
1.39442, 0.833333
1.39465, 0.833333
1.39488, 0.833333
1.39511, 0.833333
1.39534, 0.833333
1.39557, 0.833333
1.3958, 0.833333
1.39603, 0.833333
1.39626, 0.833333
1.39649, 0.833333
1.39673, 0.833333
1.39696, 0.833333
1.39719, 0.833333
1.39742, 0.833333
1.39765, 0.833333
1.39788, 0.833333
1.39811, 0.833333
1.39834, 0.833333
1.39857, 0.833333
1.3988, 0.833333
1.39904, 0.833333
1.39927, 0.833333
1.3995, 0.833333
1.39973, 0.833333
1.39996, 0.833333
1.40019, 0.833333
1.40042, 0.833333
1.40065, 0.833333
1.40088, 0.833333
1.40111, 0.833333
1.40134, 0.833333
1.40158, 0.833333
1.40181, 0.833333
1.40204, 0.833333
1.40227, 0.833333
1.4025, 0.833333
1.40273, 0.833333
1.40296, 0.833333
1.40319, 0.833333
1.40342, 0.833333
1.40365, 0.833333
1.40388, 0.833333
1.40412, 0.833333
1.40435, 0.833333
1.40458, 0.833333
1.40481, 0.833333
1.40504, 0.833333
1.40527, 0.833333
1.4055, 0.833333
1.40573, 0.833333
1.40596, 0.833333
1.40619, 0.833333
1.40643, 0.833333
1.40666, 0.833333
1.40689, 0.833333
1.40712, 0.833333
1.40735, 0.833333
1.40758, 0.833333
1.40781, 0.833333
1.40804, 0.833333
1.40827, 0.833333
1.4085, 0.833333
1.40873, 0.833333
1.40897, 0.833333
1.4092, 0.833333
1.40943, 0.833333
1.40966, 0.833333
1.40989, 0.833333
1.41012, 0.833333
1.41035, 0.833333
1.41058, 0.833333
1.41081, 0.833333
1.41104, 0.833333
1.41127, 0.833333
1.41151, 0.833333
1.41174, 0.833333
1.41197, 0.833333
1.4122, 0.833333
1.41243, 0.833333
1.41266, 0.833333
1.41289, 0.833333
1.41312, 0.833333
1.41335, 0.833333
1.41358, 0.833333
1.41382, 0.833333
1.41405, 0.833333
1.41428, 0.833333
1.41451, 0.833333
1.41474, 0.833333
1.41497, 0.833333
1.4152, 0.833333
1.41543, 0.833333
1.41566, 0.833333
1.41589, 0.833333
1.41612, 0.833333
1.41636, 0.833333
1.41659, 0.833333
1.41682, 0.833333
1.41705, 0.833333
1.41728, 0.833333
1.41751, 0.833333
1.41774, 0.833333
1.41797, 0.833333
1.4182, 0.833333
1.41843, 0.833333
1.41867, 0.833333
1.4189, 0.833333
1.41913, 0.833333
1.41936, 0.833333
1.41959, 0.833333
1.41982, 0.833333
1.42005, 0.833333
1.42028, 0.833333
1.42051, 0.833333
1.42074, 0.833333
1.42097, 0.833333
1.42121, 0.833333
1.42144, 0.833333
1.42167, 0.833333
1.4219, 0.833333
1.42213, 0.833333
1.42236, 0.833333
1.42259, 0.833333
1.42282, 0.833333
1.42305, 0.833333
1.42328, 0.833333
1.42351, 0.833333
1.42375, 0.833333
1.42398, 0.833333
1.42421, 0.833333
1.42444, 0.833333
1.42467, 0.833333
1.4249, 0.833333
1.42513, 0.833333
1.42536, 0.833333
1.42559, 0.833333
1.42582, 0.833333
1.42606, 0.833333
1.42629, 0.833333
1.42652, 0.833333
1.42675, 0.833333
1.42698, 0.833333
1.42721, 0.833333
1.42744, 0.833333
1.42767, 0.833333
1.4279, 0.833333
1.42813, 0.833333
1.42836, 0.833333
1.4286, 0.833333
1.42883, 0.833333
1.42906, 0.833333
1.42929, 0.833333
1.42952, 0.833333
1.42975, 0.833333
1.42998, 0.833333
1.43021, 0.833333
1.43044, 0.833333
1.43067, 0.833333
1.4309, 0.833333
1.43114, 0.833333
1.43137, 0.833333
1.4316, 0.833333
1.43183, 0.833333
1.43206, 0.833333
1.43229, 0.833333
1.43252, 0.833333
1.43275, 0.833333
1.43298, 0.833333
1.43321, 0.833333
1.43345, 0.833333
1.43368, 0.833333
1.43391, 0.833333
1.43414, 0.833333
1.43437, 0.833333
1.4346, 0.833333
1.43483, 0.833333
1.43506, 0.833333
1.43529, 0.833333
1.43552, 0.833333
1.43575, 0.833333
1.43599, 0.833333
1.43622, 0.833333
1.43645, 0.833333
1.43668, 0.833333
1.43691, 0.833333
1.43714, 0.833333
1.43737, 0.833333
1.4376, 0.833333
1.43783, 0.833333
1.43806, 0.833333
1.43829, 0.833333
1.43853, 0.833333
1.43876, 0.833333
1.43899, 0.833333
1.43922, 0.833333
1.43945, 0.833333
1.43968, 0.833333
1.43991, 0.833333
1.44014, 0.833333
1.44037, 0.833333
1.4406, 0.833333
1.44084, 0.833333
1.44107, 0.833333
1.4413, 0.833333
1.44153, 0.833333
1.44176, 0.833333
1.44199, 0.833333
1.44222, 0.833333
1.44245, 0.833333
1.44268, 0.833333
1.44291, 0.833333
1.44314, 0.833333
1.44338, 0.833333
1.44361, 0.833333
1.44384, 0.833333
1.44407, 0.833333
1.4443, 0.833333
1.44453, 0.833333
1.44476, 0.833333
1.44499, 0.833333
1.44522, 0.833333
1.44545, 0.833333
1.44569, 0.833333
1.44592, 0.833333
1.44615, 0.833333
1.44638, 0.833333
1.44661, 0.833333
1.44684, 0.833333
1.44707, 0.833333
1.4473, 0.833333
1.44753, 0.833333
1.44776, 0.833333
1.44799, 0.833333
1.44823, 0.833333
1.44846, 0.833333
1.44869, 0.833333
1.44892, 0.833333
1.44915, 0.833333
1.44938, 0.833333
1.44961, 0.833333
1.44984, 0.833333
1.45007, 0.833333
1.4503, 0.833333
1.45053, 0.833333
1.45077, 0.833333
1.451, 0.833333
1.45123, 0.833333
1.45146, 0.833333
1.45169, 0.833333
1.45192, 0.833333
1.45215, 0.833333
1.45238, 0.833333
1.45261, 0.833333
1.45284, 0.833333
1.45308, 0.833333
1.45331, 0.833333
1.45354, 0.833333
1.45377, 0.833333
1.454, 0.833333
1.45423, 0.833333
1.45446, 0.833333
1.45469, 0.833333
1.45492, 0.833333
1.45515, 0.833333
1.45538, 0.833333
1.45562, 0.833333
1.45585, 0.833333
1.45608, 0.833333
1.45631, 0.833333
1.45654, 0.833333
1.45677, 0.833333
1.457, 0.833333
1.45723, 0.833333
1.45746, 0.833333
1.45769, 0.833333
1.45792, 0.833333
1.45816, 0.833333
1.45839, 0.833333
1.45862, 0.833333
1.45885, 0.833333
1.45908, 0.833333
1.45931, 0.833333
1.45954, 0.833333
1.45977, 0.833333
1.46, 0.833333
1.46023, 0.833333
1.46047, 0.833333
1.4607, 0.833333
1.46093, 0.833333
1.46116, 0.833333
1.46139, 0.833333
1.46162, 0.833333
1.46185, 0.833333
1.46208, 0.833333
1.46231, 0.833333
1.46254, 0.833333
1.46277, 0.833333
1.46301, 0.833333
1.46324, 0.833333
1.46347, 0.833333
1.4637, 0.833333
1.46393, 0.833333
1.46416, 0.833333
1.46439, 0.833333
1.46462, 0.833333
1.46485, 0.833333
1.46508, 0.833333
1.46531, 0.833333
1.46555, 0.833333
1.46578, 0.833333
1.46601, 0.833333
1.46624, 0.833333
1.46647, 0.833333
1.4667, 0.833333
1.46693, 0.833333
1.46716, 0.833333
1.46739, 0.833333
1.46762, 0.833333
1.46786, 0.833333
1.46809, 0.833333
1.46832, 0.833333
1.46855, 0.833333
1.46878, 0.833333
1.46901, 0.833333
1.46924, 0.833333
1.46947, 0.833333
1.4697, 0.833333
1.46993, 0.833333
1.47016, 0.833333
1.4704, 0.833333
1.47063, 0.833333
1.47086, 0.833333
1.47109, 0.833333
1.47132, 0.833333
1.47155, 0.833333
1.47178, 0.833333
1.47201, 0.833333
1.47224, 0.833333
1.47247, 0.833333
1.47271, 0.833333
1.47294, 0.833333
1.47317, 0.833333
1.4734, 0.833333
1.47363, 0.833333
1.47386, 0.833333
1.47409, 0.833333
1.47432, 0.833333
1.47455, 0.833333
1.47478, 0.833333
1.47501, 0.833333
1.47525, 0.833333
1.47548, 0.833333
1.47571, 0.833333
1.47594, 0.833333
1.47617, 0.833333
1.4764, 0.833333
1.47663, 0.833333
1.47686, 0.833333
1.47709, 0.833333
1.47732, 0.833333
1.47755, 0.833333
1.47779, 0.833333
1.47802, 0.833333
1.47825, 0.833333
1.47848, 0.833333
1.47871, 0.833333
1.47894, 0.833333
1.47917, 0.833333
1.4794, 0.833333
1.47963, 0.833333
1.47986, 0.833333
1.4801, 0.833333
1.48033, 0.833333
1.48056, 0.833333
1.48079, 0.833333
1.48102, 0.833333
1.48125, 0.833333
1.48148, 0.833333
1.48171, 0.833333
1.48194, 0.833333
1.48217, 0.833333
1.4824, 0.833333
1.48264, 0.833333
1.48287, 0.833333
1.4831, 0.833333
1.48333, 0.833333
1.48356, 0.833333
1.48379, 0.833333
1.48402, 0.833333
1.48425, 0.833333
1.48448, 0.833333
1.48471, 0.833333
1.48494, 0.833333
1.48518, 0.833333
1.48541, 0.833333
1.48564, 0.833333
1.48587, 0.833333
1.4861, 0.833333
1.48633, 0.833333
1.48656, 0.833333
1.48679, 0.833333
1.48702, 0.833333
1.48725, 0.833333
1.48749, 0.833333
1.48772, 0.833333
1.48795, 0.833333
1.48818, 0.833333
1.48841, 0.833333
1.48864, 0.833333
1.48887, 0.833333
1.4891, 0.833333
1.48933, 0.833333
1.48956, 0.833333
1.48979, 0.833333
1.49003, 0.833333
1.49026, 0.833333
1.49049, 0.833333
1.49072, 0.833333
1.49095, 0.833333
1.49118, 0.833333
1.49141, 0.833333
1.49164, 0.833333
1.49187, 0.833333
1.4921, 0.833333
1.49233, 0.833333
1.49257, 0.833333
1.4928, 0.833333
1.49303, 0.833333
1.49326, 0.833333
1.49349, 0.833333
1.49372, 0.833333
1.49395, 0.833333
1.49418, 0.833333
1.49441, 0.833333
1.49464, 0.833333
1.49488, 0.833333
1.49511, 0.833333
1.49534, 0.833333
1.49557, 0.833333
1.4958, 0.833333
1.49603, 0.833333
1.49626, 0.833333
1.49649, 0.833333
1.49672, 0.833333
1.49695, 0.833333
1.49718, 0.833333
1.49742, 0.833333
1.49765, 0.833333
1.49788, 0.833333
1.49811, 0.833333
1.49834, 0.833333
1.49857, 0.833333
1.4988, 0.833333
1.49903, 0.833333
1.49926, 0.833333
1.49949, 0.833333
1.49973, 0.833333
1.49996, 0.833333
1.50019, 0.833333
1.50042, 0.833333
1.50065, 0.833333
1.50088, 0.833333
1.50111, 0.833333
1.50134, 0.833333
1.50157, 0.833333
1.5018, 0.833333
1.50203, 0.833333
1.50227, 0.833333
1.5025, 0.833333
1.50273, 0.833333
1.50296, 0.833333
1.50319, 0.833333
1.50342, 0.833333
1.50365, 0.833333
1.50388, 0.833333
1.50411, 0.833333
1.50434, 0.833333
1.50457, 0.833333
1.50481, 0.833333
1.50504, 0.833333
1.50527, 0.833333
1.5055, 0.833333
1.50573, 0.833333
1.50596, 0.833333
1.50619, 0.833333
1.50642, 0.833333
1.50665, 0.833333
1.50688, 0.833333
1.50712, 0.833333
1.50735, 0.833333
1.50758, 0.833333
1.50781, 0.833333
1.50804, 0.833333
1.50827, 0.833333
1.5085, 0.833333
1.50873, 0.833333
1.50896, 0.833333
1.50919, 0.833333
1.50942, 0.833333
1.50966, 0.833333
1.50989, 0.833333
1.51012, 0.833333
1.51035, 0.833333
1.51058, 0.833333
1.51081, 0.833333
1.51104, 0.833333
1.51127, 0.833333
1.5115, 0.833333
1.51173, 0.833333
1.51196, 0.833333
1.5122, 0.833333
1.51243, 0.833333
1.51266, 0.833333
1.51289, 0.833333
1.51312, 0.833333
1.51335, 0.833333
1.51358, 0.833333
1.51381, 0.833333
1.51404, 0.833333
1.51427, 0.833333
1.51451, 0.833333
1.51474, 0.833333
1.51497, 0.833333
1.5152, 0.833333
1.51543, 0.833333
1.51566, 0.833333
1.51589, 0.833333
1.51612, 0.833333
1.51635, 0.833333
1.51658, 0.833333
1.51681, 0.833333
1.51705, 0.833333
1.51728, 0.833333
1.51751, 0.833333
1.51774, 0.833333
1.51797, 0.833333
1.5182, 0.833333
1.51843, 0.833333
1.51866, 0.833333
1.51889, 0.833333
1.51912, 0.833333
1.51935, 0.833333
1.51959, 0.833333
1.51982, 0.833333
1.52005, 0.833333
1.52028, 0.833333
1.52051, 0.833333
1.52074, 0.833333
1.52097, 0.833333
1.5212, 0.833333
1.52143, 0.833333
1.52166, 0.833333
1.5219, 0.833333
1.52213, 0.833333
1.52236, 0.833333
1.52259, 0.833333
1.52282, 0.833333
1.52305, 0.833333
1.52328, 0.833333
1.52351, 0.833333
1.52374, 0.833333
1.52397, 0.833333
1.5242, 0.833333
1.52444, 0.833333
1.52467, 0.833333
1.5249, 0.833333
1.52513, 0.833333
1.52536, 0.833333
1.52559, 0.833333
1.52582, 0.833333
1.52605, 0.833333
1.52628, 0.833333
1.52651, 0.833333
1.52675, 0.833333
1.52698, 0.833333
1.52721, 0.833333
1.52744, 0.833333
1.52767, 0.833333
1.5279, 0.833333
1.52813, 0.833333
1.52836, 0.833333
1.52859, 0.833333
1.52882, 0.833333
1.52905, 0.833333
1.52929, 0.833333
1.52952, 0.833333
1.52975, 0.833333
1.52998, 0.833333
1.53021, 0.833333
1.53044, 0.833333
1.53067, 0.833333
1.5309, 0.833333
1.53113, 0.833333
1.53136, 0.833333
1.53159, 0.833333
1.53183, 0.833333
1.53206, 0.833333
1.53229, 0.833333
1.53252, 0.833333
1.53275, 0.833333
1.53298, 0.833333
1.53321, 0.833333
1.53344, 0.833333
1.53367, 0.833333
1.5339, 0.833333
1.53414, 0.833333
1.53437, 0.833333
1.5346, 0.833333
1.53483, 0.833333
1.53506, 0.833333
1.53529, 0.833333
1.53552, 0.833333
1.53575, 0.833333
1.53598, 0.833333
1.53621, 0.833333
1.53644, 0.833333
1.53668, 0.833333
1.53691, 0.833333
1.53714, 0.833333
1.53737, 0.833333
1.5376, 0.833333
1.53783, 0.833333
1.53806, 0.833333
1.53829, 0.833333
1.53852, 0.833333
1.53875, 0.833333
1.53898, 0.833333
1.53922, 0.833333
1.53945, 0.833333
1.53968, 0.833333
1.53991, 0.833333
1.54014, 0.833333
1.54037, 0.833333
1.5406, 0.833333
1.54083, 0.833333
1.54106, 0.833333
1.54129, 0.833333
1.54153, 0.833333
1.54176, 0.833333
1.54199, 0.833333
1.54222, 0.833333
1.54245, 0.833333
1.54268, 0.833333
1.54291, 0.833333
1.54314, 0.833333
1.54337, 0.833333
1.5436, 0.833333
1.54383, 0.833333
1.54407, 0.833333
1.5443, 0.833333
1.54453, 0.833333
1.54476, 0.833333
1.54499, 0.833333
1.54522, 0.833333
1.54545, 0.833333
1.54568, 0.833333
1.54591, 0.833333
1.54614, 0.833333
1.54637, 0.833333
1.54661, 0.833333
1.54684, 0.833333
1.54707, 0.833333
1.5473, 0.833333
1.54753, 0.833333
1.54776, 0.833333
1.54799, 0.833333
1.54822, 0.833333
1.54845, 0.833333
1.54868, 0.833333
1.54892, 0.833333
1.54915, 0.833333
1.54938, 0.833333
1.54961, 0.833333
1.54984, 0.833333
1.55007, 0.833333
1.5503, 0.833333
1.55053, 0.833333
1.55076, 0.833333
1.55099, 0.833333
1.55122, 0.833333
1.55146, 0.833333
1.55169, 0.833333
1.55192, 0.833333
1.55215, 0.833333
1.55238, 0.833333
1.55261, 0.833333
1.55284, 0.833333
1.55307, 0.833333
1.5533, 0.833333
1.55353, 0.833333
1.55377, 0.833333
1.554, 0.833333
1.55423, 0.833333
1.55446, 0.833333
1.55469, 0.833333
1.55492, 0.833333
1.55515, 0.833333
1.55538, 0.833333
1.55561, 0.833333
1.55584, 0.833333
1.55607, 0.833333
1.55631, 0.833333
1.55654, 0.833333
1.55677, 0.833333
1.557, 0.833333
1.55723, 0.833333
1.55746, 0.833333
1.55769, 0.833333
1.55792, 0.833333
1.55815, 0.833333
1.55838, 0.833333
1.55861, 0.833333
1.55885, 0.833333
1.55908, 0.833333
1.55931, 0.833333
1.55954, 0.833333
1.55977, 0.833333
1.56, 0.833333
1.56023, 0.833333
1.56046, 0.833333
1.56069, 0.833333
1.56092, 0.833333
1.56116, 0.833333
1.56139, 0.833333
1.56162, 0.833333
1.56185, 0.833333
1.56208, 0.833333
1.56231, 0.833333
1.56254, 0.833333
1.56277, 0.833333
1.563, 0.833333
1.56323, 0.833333
1.56346, 0.833333
1.5637, 0.833333
1.56393, 0.833333
1.56416, 0.833333
1.56439, 0.833333
1.56462, 0.833333
1.56485, 0.833333
1.56508, 0.833333
1.56531, 0.833333
1.56554, 0.833333
1.56577, 0.833333
1.566, 0.833333
1.56624, 0.833333
1.56647, 0.833333
1.5667, 0.833333
1.56693, 0.833333
1.56716, 0.833333
1.56739, 0.833333
1.56762, 0.833333
1.56785, 0.833333
1.56808, 0.833333
1.56831, 0.833333
1.56855, 0.833333
1.56878, 0.833333
1.56901, 0.833333
1.56924, 0.833333
1.56947, 0.833333
1.5697, 0.833333
1.56993, 0.833333
1.57016, 0.833333
1.57039, 0.833333
1.57062, 0.833333
1.57085, 0.833333
1.57109, 0.833333
1.57132, 0.833333
1.57155, 0.833333
1.57178, 0.833333
1.57201, 0.833333
1.57224, 0.833333
1.57247, 0.833333
1.5727, 0.833333
1.57293, 0.833333
1.57316, 0.833333
1.57339, 0.833333
1.57363, 0.833333
1.57386, 0.833333
1.57409, 0.833333
1.57432, 0.833333
1.57455, 0.833333
1.57478, 0.833333
1.57501, 0.833333
1.57524, 0.833333
1.57547, 0.833333
1.5757, 0.833333
1.57594, 0.833333
1.57617, 0.833333
1.5764, 0.833333
1.57663, 0.833333
1.57686, 0.833333
1.57709, 0.833333
1.57732, 0.833333
1.57755, 0.833333
1.57778, 0.833333
1.57801, 0.833333
1.57824, 0.833333
1.57848, 0.833333
1.57871, 0.833333
1.57894, 0.833333
1.57917, 0.833333
1.5794, 0.833333
1.57963, 0.833333
1.57986, 0.833333
1.58009, 0.833333
1.58032, 0.833333
1.58055, 0.833333
1.58079, 0.833333
1.58102, 0.833333
1.58125, 0.833333
1.58148, 0.833333
1.58171, 0.833333
1.58194, 0.833333
1.58217, 0.833333
1.5824, 0.833333
1.58263, 0.833333
1.58286, 0.833333
1.58309, 0.833333
1.58333, 0.833333
1.58356, 0.833333
1.58379, 0.833333
1.58402, 0.833333
1.58425, 0.833333
1.58448, 0.833333
1.58471, 0.833333
1.58494, 0.833333
1.58517, 0.833333
1.5854, 0.833333
1.58563, 0.833333
1.58587, 0.833333
1.5861, 0.833333
1.58633, 0.833333
1.58656, 0.833333
1.58679, 0.833333
1.58702, 0.833333
1.58725, 0.833333
1.58748, 0.833333
1.58771, 0.833333
1.58794, 0.833333
1.58818, 0.833333
1.58841, 0.833333
1.58864, 0.833333
1.58887, 0.833333
1.5891, 0.833333
1.58933, 0.833333
1.58956, 0.833333
1.58979, 0.833333
1.59002, 0.833333
1.59025, 0.833333
1.59048, 0.833333
1.59072, 0.833333
1.59095, 0.833333
1.59118, 0.833333
1.59141, 0.833333
1.59164, 0.833333
1.59187, 0.833333
1.5921, 0.833333
1.59233, 0.833333
1.59256, 0.833333
1.59279, 0.833333
1.59302, 0.833333
1.59326, 0.833333
1.59349, 0.833333
1.59372, 0.833333
1.59395, 0.833333
1.59418, 0.833333
1.59441, 0.833333
1.59464, 0.833333
1.59487, 0.833333
1.5951, 0.833333
1.59533, 0.833333
1.59557, 0.833333
1.5958, 0.833333
1.59603, 0.833333
1.59626, 0.833333
1.59649, 0.833333
1.59672, 0.833333
1.59695, 0.833333
1.59718, 0.833333
1.59741, 0.833333
1.59764, 0.833333
1.59787, 0.833333
1.59811, 0.833333
1.59834, 0.833333
1.59857, 0.833333
1.5988, 0.833333
1.59903, 0.833333
1.59926, 0.833333
1.59949, 0.833333
1.59972, 0.833333
1.59995, 0.833333
1.60018, 0.833333
1.60041, 0.833333
1.60065, 0.833333
1.60088, 0.833333
1.60111, 0.833333
1.60134, 0.833333
1.60157, 0.833333
1.6018, 0.833333
1.60203, 0.833333
1.60226, 0.833333
1.60249, 0.833333
1.60272, 0.833333
1.60296, 0.833333
1.60319, 0.833333
1.60342, 0.833333
1.60365, 0.833333
1.60388, 0.833333
1.60411, 0.833333
1.60434, 0.833333
1.60457, 0.833333
1.6048, 0.833333
1.60503, 0.833333
1.60526, 0.833333
1.6055, 0.833333
1.60573, 0.833333
1.60596, 0.833333
1.60619, 0.833333
1.60642, 0.833333
1.60665, 0.833333
1.60688, 0.833333
1.60711, 0.833333
1.60734, 0.833333
1.60757, 0.833333
1.60781, 0.833333
1.60804, 0.833333
1.60827, 0.833333
1.6085, 0.833333
1.60873, 0.833333
1.60896, 0.833333
1.60919, 0.833333
1.60942, 0.833333
1.60965, 0.833333
1.60988, 0.833333
1.61011, 0.833333
1.61035, 0.833333
1.61058, 0.833333
1.61081, 0.833333
1.61104, 0.833333
1.61127, 0.833333
1.6115, 0.833333
1.61173, 0.833333
1.61196, 0.833333
1.61219, 0.833333
1.61242, 0.833333
1.61265, 0.833333
1.61289, 0.833333
1.61312, 0.833333
1.61335, 0.833333
1.61358, 0.833333
1.61381, 0.833333
1.61404, 0.833333
1.61427, 0.833333
1.6145, 0.833333
1.61473, 0.833333
1.61496, 0.833333
1.6152, 0.833333
1.61543, 0.833333
1.61566, 0.833333
1.61589, 0.833333
1.61612, 0.833333
1.61635, 0.833333
1.61658, 0.833333
1.61681, 0.833333
1.61704, 0.833333
1.61727, 0.833333
1.6175, 0.833333
1.61774, 0.833333
1.61797, 0.833333
1.6182, 0.833333
1.61843, 0.833333
1.61866, 0.833333
1.61889, 0.833333
1.61912, 0.833333
1.61935, 0.833333
1.61958, 0.833333
1.61981, 0.833333
1.62004, 0.833333
1.62028, 0.833333
1.62051, 0.833333
1.62074, 0.833333
1.62097, 0.833333
1.6212, 0.833333
1.62143, 0.833333
1.62166, 0.833333
1.62189, 0.833333
1.62212, 0.833333
1.62235, 0.833333
1.62259, 0.833333
1.62282, 0.833333
1.62305, 0.833333
1.62328, 0.833333
1.62351, 0.833333
1.62374, 0.833333
1.62397, 0.833333
1.6242, 0.833333
1.62443, 0.833333
1.62466, 0.833333
1.62489, 0.833333
1.62513, 0.833333
1.62536, 0.833333
1.62559, 0.833333
1.62582, 0.833333
1.62605, 0.833333
1.62628, 0.833333
1.62651, 0.833333
1.62674, 0.833333
1.62697, 0.833333
1.6272, 0.833333
1.62743, 0.833333
1.62767, 0.833333
1.6279, 0.833333
1.62813, 0.833333
1.62836, 0.833333
1.62859, 0.833333
1.62882, 0.833333
1.62905, 0.833333
1.62928, 0.833333
1.62951, 0.833333
1.62974, 0.833333
1.62998, 0.833333
1.63021, 0.833333
1.63044, 0.833333
1.63067, 0.833333
1.6309, 0.833333
1.63113, 0.833333
1.63136, 0.833333
1.63159, 0.833333
1.63182, 0.833333
1.63205, 0.833333
1.63228, 0.833333
1.63252, 0.833333
1.63275, 0.833333
1.63298, 0.833333
1.63321, 0.833333
1.63344, 0.833333
1.63367, 0.833333
1.6339, 0.833333
1.63413, 0.833333
1.63436, 0.833333
1.63459, 0.833333
1.63483, 0.833333
1.63506, 0.833333
1.63529, 0.833333
1.63552, 0.833333
1.63575, 0.833333
1.63598, 0.833333
1.63621, 0.833333
1.63644, 0.833333
1.63667, 0.833333
1.6369, 0.833333
1.63713, 0.833333
1.63737, 0.833333
1.6376, 0.833333
1.63783, 0.833333
1.63806, 0.833333
1.63829, 0.833333
1.63852, 0.833333
1.63875, 0.833333
1.63898, 0.833333
1.63921, 0.833333
1.63944, 0.833333
1.63967, 0.833333
1.63991, 0.833333
1.64014, 0.833333
1.64037, 0.833333
1.6406, 0.833333
1.64083, 0.833333
1.64106, 0.833333
1.64129, 0.833333
1.64152, 0.833333
1.64175, 0.833333
1.64198, 0.833333
1.64222, 0.833333
1.64245, 0.833333
1.64268, 0.833333
1.64291, 0.833333
1.64314, 0.833333
1.64337, 0.833333
1.6436, 0.833333
1.64383, 0.833333
1.64406, 0.833333
