offset analytical, V
1.44961, 0.948411
1.44984, 0.948452
1.45007, 0.948493
1.4503, 0.948535
1.45053, 0.948576
1.45077, 0.948617
1.451, 0.948658
1.45123, 0.948699
1.45146, 0.94874
1.45169, 0.948781
1.45192, 0.948822
1.45215, 0.948863
1.45238, 0.948903
1.45261, 0.948944
1.45284, 0.948985
1.45308, 0.949026
1.45331, 0.949067
1.45354, 0.949108
1.45377, 0.949149
1.454, 0.94919
1.45423, 0.94923
1.45446, 0.949271
1.45469, 0.949312
1.45492, 0.949353
1.45515, 0.949394
1.45538, 0.949434
1.45562, 0.949475
1.45585, 0.949516
1.45608, 0.949557
1.45631, 0.949597
1.45654, 0.949638
1.45677, 0.949679
1.457, 0.949719
1.45723, 0.94976
1.45746, 0.9498
1.45769, 0.949841
1.45792, 0.949882
1.45816, 0.949922
1.45839, 0.949963
1.45862, 0.950003
1.45885, 0.950044
1.45908, 0.950084
1.45931, 0.950125
1.45954, 0.950165
1.45977, 0.950206
1.46, 0.950246
1.46023, 0.950287
1.46047, 0.950327
1.4607, 0.950368
1.46093, 0.950408
1.46116, 0.950448
1.46139, 0.950489
1.46162, 0.950529
1.46185, 0.950569
1.46208, 0.95061
1.46231, 0.95065
1.46254, 0.95069
1.46277, 0.950731
1.46301, 0.950771
1.46324, 0.950811
1.46347, 0.950851
1.4637, 0.950892
1.46393, 0.950932
1.46416, 0.950972
1.46439, 0.951012
1.46462, 0.951052
1.46485, 0.951093
1.46508, 0.951133
1.46531, 0.951173
1.46555, 0.951213
1.46578, 0.951253
1.46601, 0.951293
1.46624, 0.951333
1.46647, 0.951373
1.4667, 0.951413
1.46693, 0.951453
1.46716, 0.951493
1.46739, 0.951533
1.46762, 0.951573
1.46786, 0.951613
1.46809, 0.951653
1.46832, 0.951693
1.46855, 0.951733
1.46878, 0.951773
1.46901, 0.951813
1.46924, 0.951853
1.46947, 0.951893
1.4697, 0.951932
1.46993, 0.951972
1.47016, 0.952012
1.4704, 0.952052
1.47063, 0.952092
1.47086, 0.952131
1.47109, 0.952171
1.47132, 0.952211
1.47155, 0.952251
1.47178, 0.95229
1.47201, 0.95233
1.47224, 0.95237
1.47247, 0.952409
1.47271, 0.952449
1.47294, 0.952489
1.47317, 0.952528
1.4734, 0.952568
1.47363, 0.952608
1.47386, 0.952647
1.47409, 0.952687
1.47432, 0.952726
1.47455, 0.952766
1.47478, 0.952805
1.47501, 0.952845
1.47525, 0.952884
1.47548, 0.952924
1.47571, 0.952963
1.47594, 0.953003
1.47617, 0.953042
1.4764, 0.953081
1.47663, 0.953121
1.47686, 0.95316
1.47709, 0.9532
1.47732, 0.953239
1.47755, 0.953278
1.47779, 0.953318
1.47802, 0.953357
1.47825, 0.953396
1.47848, 0.953436
1.47871, 0.953475
1.47894, 0.953514
1.47917, 0.953553
1.4794, 0.953593
1.47963, 0.953632
1.47986, 0.953671
1.4801, 0.95371
1.48033, 0.953749
1.48056, 0.953788
1.48079, 0.953828
1.48102, 0.953867
1.48125, 0.953906
1.48148, 0.953945
1.48171, 0.953984
1.48194, 0.954023
1.48217, 0.954062
1.4824, 0.954101
1.48264, 0.95414
1.48287, 0.954179
1.4831, 0.954218
1.48333, 0.954257
1.48356, 0.954296
1.48379, 0.954335
1.48402, 0.954374
1.48425, 0.954413
1.48448, 0.954452
1.48471, 0.954491
1.48494, 0.95453
1.48518, 0.954568
1.48541, 0.954607
1.48564, 0.954646
1.48587, 0.954685
1.4861, 0.954724
1.48633, 0.954762
1.48656, 0.954801
1.48679, 0.95484
1.48702, 0.954879
1.48725, 0.954917
1.48749, 0.954956
1.48772, 0.954995
1.48795, 0.955033
1.48818, 0.955072
1.48841, 0.955111
1.48864, 0.955149
1.48887, 0.955188
1.4891, 0.955227
1.48933, 0.955265
1.48956, 0.955304
1.48979, 0.955342
1.49003, 0.955381
1.49026, 0.955419
1.49049, 0.955458
1.49072, 0.955496
1.49095, 0.955535
1.49118, 0.955573
1.49141, 0.955612
1.49164, 0.95565
1.49187, 0.955689
1.4921, 0.955727
1.49233, 0.955765
1.49257, 0.955804
1.4928, 0.955842
1.49303, 0.955881
1.49326, 0.955919
1.49349, 0.955957
1.49372, 0.955996
1.49395, 0.956034
1.49418, 0.956072
1.49441, 0.95611
1.49464, 0.956149
1.49488, 0.956187
1.49511, 0.956225
1.49534, 0.956263
1.49557, 0.956301
1.4958, 0.95634
1.49603, 0.956378
1.49626, 0.956416
1.49649, 0.956454
1.49672, 0.956492
1.49695, 0.95653
1.49718, 0.956568
1.49742, 0.956606
1.49765, 0.956644
1.49788, 0.956682
1.49811, 0.95672
1.49834, 0.956758
1.49857, 0.956796
1.4988, 0.956834
1.49903, 0.956872
1.49926, 0.95691
1.49949, 0.956948
1.49973, 0.956986
1.49996, 0.957024
1.50019, 0.957062
1.50042, 0.9571
1.50065, 0.957138
1.50088, 0.957175
1.50111, 0.957213
1.50134, 0.957251
1.50157, 0.957289
1.5018, 0.957327
1.50203, 0.957364
1.50227, 0.957402
1.5025, 0.95744
1.50273, 0.957478
1.50296, 0.957515
1.50319, 0.957553
1.50342, 0.957591
1.50365, 0.957628
1.50388, 0.957666
1.50411, 0.957704
1.50434, 0.957741
1.50457, 0.957779
1.50481, 0.957816
1.50504, 0.957854
1.50527, 0.957892
1.5055, 0.957929
1.50573, 0.957967
1.50596, 0.958004
1.50619, 0.958042
1.50642, 0.958079
1.50665, 0.958117
1.50688, 0.958154
1.50712, 0.958191
1.50735, 0.958229
1.50758, 0.958266
1.50781, 0.958304
1.50804, 0.958341
1.50827, 0.958378
1.5085, 0.958416
1.50873, 0.958453
1.50896, 0.95849
1.50919, 0.958528
1.50942, 0.958565
1.50966, 0.958602
1.50989, 0.958639
1.51012, 0.958677
1.51035, 0.958714
1.51058, 0.958751
1.51081, 0.958788
1.51104, 0.958825
1.51127, 0.958863
1.5115, 0.9589
1.51173, 0.958937
1.51196, 0.958974
1.5122, 0.959011
1.51243, 0.959048
1.51266, 0.959085
1.51289, 0.959122
1.51312, 0.959159
1.51335, 0.959196
1.51358, 0.959233
1.51381, 0.95927
1.51404, 0.959307
1.51427, 0.959344
1.51451, 0.959381
1.51474, 0.959418
1.51497, 0.959455
1.5152, 0.959492
1.51543, 0.959529
1.51566, 0.959566
1.51589, 0.959603
1.51612, 0.95964
1.51635, 0.959676
1.51658, 0.959713
1.51681, 0.95975
1.51705, 0.959787
1.51728, 0.959824
1.51751, 0.95986
1.51774, 0.959897
1.51797, 0.959934
1.5182, 0.95997
1.51843, 0.960007
1.51866, 0.960044
1.51889, 0.96008
1.51912, 0.960117
1.51935, 0.960154
1.51959, 0.96019
1.51982, 0.960227
1.52005, 0.960264
1.52028, 0.9603
1.52051, 0.960337
1.52074, 0.960373
1.52097, 0.96041
1.5212, 0.960446
1.52143, 0.960483
1.52166, 0.960519
1.5219, 0.960556
1.52213, 0.960592
1.52236, 0.960629
1.52259, 0.960665
1.52282, 0.960701
1.52305, 0.960738
1.52328, 0.960774
1.52351, 0.960811
1.52374, 0.960847
1.52397, 0.960883
1.5242, 0.96092
1.52444, 0.960956
1.52467, 0.960992
1.5249, 0.961028
1.52513, 0.961065
1.52536, 0.961101
1.52559, 0.961137
1.52582, 0.961173
1.52605, 0.961209
1.52628, 0.961246
1.52651, 0.961282
1.52675, 0.961318
1.52698, 0.961354
1.52721, 0.96139
1.52744, 0.961426
1.52767, 0.961462
1.5279, 0.961498
1.52813, 0.961534
1.52836, 0.961571
1.52859, 0.961607
1.52882, 0.961643
1.52905, 0.961679
1.52929, 0.961714
1.52952, 0.96175
1.52975, 0.961786
1.52998, 0.961822
1.53021, 0.961858
1.53044, 0.961894
1.53067, 0.96193
1.5309, 0.961966
1.53113, 0.962002
1.53136, 0.962038
1.53159, 0.962073
1.53183, 0.962109
1.53206, 0.962145
1.53229, 0.962181
1.53252, 0.962217
1.53275, 0.962252
1.53298, 0.962288
1.53321, 0.962324
1.53344, 0.962359
1.53367, 0.962395
1.5339, 0.962431
1.53414, 0.962466
1.53437, 0.962502
1.5346, 0.962538
1.53483, 0.962573
1.53506, 0.962609
1.53529, 0.962644
1.53552, 0.96268
1.53575, 0.962716
1.53598, 0.962751
1.53621, 0.962787
1.53644, 0.962822
1.53668, 0.962858
1.53691, 0.962893
1.53714, 0.962929
1.53737, 0.962964
1.5376, 0.962999
1.53783, 0.963035
1.53806, 0.96307
1.53829, 0.963106
1.53852, 0.963141
1.53875, 0.963176
1.53898, 0.963212
1.53922, 0.963247
1.53945, 0.963282
1.53968, 0.963318
1.53991, 0.963353
1.54014, 0.963388
1.54037, 0.963423
1.5406, 0.963459
1.54083, 0.963494
1.54106, 0.963529
1.54129, 0.963564
1.54153, 0.963599
1.54176, 0.963634
1.54199, 0.96367
1.54222, 0.963705
1.54245, 0.96374
1.54268, 0.963775
1.54291, 0.96381
1.54314, 0.963845
1.54337, 0.96388
1.5436, 0.963915
1.54383, 0.96395
1.54407, 0.963985
1.5443, 0.96402
1.54453, 0.964055
1.54476, 0.96409
1.54499, 0.964125
1.54522, 0.96416
1.54545, 0.964195
1.54568, 0.96423
1.54591, 0.964264
1.54614, 0.964299
1.54637, 0.964334
1.54661, 0.964369
1.54684, 0.964404
1.54707, 0.964439
1.5473, 0.964473
1.54753, 0.964508
1.54776, 0.964543
1.54799, 0.964578
1.54822, 0.964612
1.54845, 0.964647
1.54868, 0.964682
1.54892, 0.964716
1.54915, 0.964751
1.54938, 0.964786
1.54961, 0.96482
1.54984, 0.964855
1.55007, 0.964889
1.5503, 0.964924
1.55053, 0.964959
1.55076, 0.964993
1.55099, 0.965028
1.55122, 0.965062
1.55146, 0.965097
1.55169, 0.965131
1.55192, 0.965166
1.55215, 0.9652
1.55238, 0.965234
1.55261, 0.965269
1.55284, 0.965303
1.55307, 0.965338
1.5533, 0.965372
1.55353, 0.965406
1.55377, 0.965441
1.554, 0.965475
1.55423, 0.965509
1.55446, 0.965544
1.55469, 0.965578
1.55492, 0.965612
1.55515, 0.965646
1.55538, 0.965681
1.55561, 0.965715
1.55584, 0.965749
1.55607, 0.965783
1.55631, 0.965817
1.55654, 0.965852
1.55677, 0.965886
1.557, 0.96592
1.55723, 0.965954
1.55746, 0.965988
1.55769, 0.966022
1.55792, 0.966056
1.55815, 0.96609
1.55838, 0.966124
1.55861, 0.966158
1.55885, 0.966192
1.55908, 0.966226
1.55931, 0.96626
1.55954, 0.966294
1.55977, 0.966328
1.56, 0.966362
1.56023, 0.966396
1.56046, 0.96643
1.56069, 0.966464
1.56092, 0.966498
1.56116, 0.966531
1.56139, 0.966565
1.56162, 0.966599
1.56185, 0.966633
1.56208, 0.966667
1.56231, 0.9667
1.56254, 0.966734
1.56277, 0.966768
1.563, 0.966802
1.56323, 0.966835
1.56346, 0.966869
1.5637, 0.966903
1.56393, 0.966936
1.56416, 0.96697
1.56439, 0.967004
1.56462, 0.967037
1.56485, 0.967071
1.56508, 0.967104
1.56531, 0.967138
1.56554, 0.967171
1.56577, 0.967205
1.566, 0.967239
1.56624, 0.967272
1.56647, 0.967306
1.5667, 0.967339
1.56693, 0.967372
1.56716, 0.967406
1.56739, 0.967439
1.56762, 0.967473
1.56785, 0.967506
1.56808, 0.967539
1.56831, 0.967573
1.56855, 0.967606
1.56878, 0.967639
1.56901, 0.967673
1.56924, 0.967706
1.56947, 0.967739
1.5697, 0.967773
1.56993, 0.967806
1.57016, 0.967839
1.57039, 0.967872
1.57062, 0.967906
1.57085, 0.967939
1.57109, 0.967972
1.57132, 0.968005
1.57155, 0.968038
1.57178, 0.968071
1.57201, 0.968104
1.57224, 0.968138
1.57247, 0.968171
1.5727, 0.968204
1.57293, 0.968237
1.57316, 0.96827
1.57339, 0.968303
1.57363, 0.968336
1.57386, 0.968369
1.57409, 0.968402
1.57432, 0.968435
1.57455, 0.968468
1.57478, 0.9685
1.57501, 0.968533
1.57524, 0.968566
1.57547, 0.968599
1.5757, 0.968632
1.57594, 0.968665
1.57617, 0.968698
1.5764, 0.96873
1.57663, 0.968763
1.57686, 0.968796
1.57709, 0.968829
1.57732, 0.968862
1.57755, 0.968894
1.57778, 0.968927
1.57801, 0.96896
1.57824, 0.968992
1.57848, 0.969025
1.57871, 0.969058
1.57894, 0.96909
1.57917, 0.969123
1.5794, 0.969156
1.57963, 0.969188
1.57986, 0.969221
1.58009, 0.969253
1.58032, 0.969286
1.58055, 0.969318
1.58079, 0.969351
1.58102, 0.969383
1.58125, 0.969416
1.58148, 0.969448
1.58171, 0.969481
1.58194, 0.969513
1.58217, 0.969546
1.5824, 0.969578
1.58263, 0.96961
1.58286, 0.969643
1.58309, 0.969675
1.58333, 0.969707
1.58356, 0.96974
1.58379, 0.969772
1.58402, 0.969804
1.58425, 0.969837
1.58448, 0.969869
1.58471, 0.969901
1.58494, 0.969933
1.58517, 0.969965
1.5854, 0.969998
1.58563, 0.97003
1.58587, 0.970062
1.5861, 0.970094
1.58633, 0.970126
1.58656, 0.970158
1.58679, 0.97019
1.58702, 0.970223
1.58725, 0.970255
1.58748, 0.970287
1.58771, 0.970319
1.58794, 0.970351
1.58818, 0.970383
1.58841, 0.970415
1.58864, 0.970447
1.58887, 0.970479
1.5891, 0.970511
1.58933, 0.970542
1.58956, 0.970574
1.58979, 0.970606
1.59002, 0.970638
1.59025, 0.97067
1.59048, 0.970702
1.59072, 0.970734
1.59095, 0.970765
1.59118, 0.970797
1.59141, 0.970829
1.59164, 0.970861
1.59187, 0.970893
1.5921, 0.970924
1.59233, 0.970956
1.59256, 0.970988
1.59279, 0.971019
1.59302, 0.971051
1.59326, 0.971083
1.59349, 0.971114
1.59372, 0.971146
1.59395, 0.971178
1.59418, 0.971209
1.59441, 0.971241
1.59464, 0.971272
1.59487, 0.971304
1.5951, 0.971335
1.59533, 0.971367
1.59557, 0.971398
1.5958, 0.97143
1.59603, 0.971461
1.59626, 0.971493
1.59649, 0.971524
1.59672, 0.971556
1.59695, 0.971587
1.59718, 0.971618
1.59741, 0.97165
1.59764, 0.971681
1.59787, 0.971712
1.59811, 0.971744
1.59834, 0.971775
1.59857, 0.971806
1.5988, 0.971838
1.59903, 0.971869
1.59926, 0.9719
1.59949, 0.971931
1.59972, 0.971962
1.59995, 0.971994
1.60018, 0.972025
1.60041, 0.972056
1.60065, 0.972087
1.60088, 0.972118
1.60111, 0.972149
1.60134, 0.97218
1.60157, 0.972212
1.6018, 0.972243
1.60203, 0.972274
1.60226, 0.972305
1.60249, 0.972336
1.60272, 0.972367
1.60296, 0.972398
1.60319, 0.972429
1.60342, 0.97246
1.60365, 0.97249
1.60388, 0.972521
1.60411, 0.972552
1.60434, 0.972583
1.60457, 0.972614
1.6048, 0.972645
1.60503, 0.972676
1.60526, 0.972707
1.6055, 0.972737
1.60573, 0.972768
1.60596, 0.972799
1.60619, 0.97283
1.60642, 0.97286
1.60665, 0.972891
1.60688, 0.972922
1.60711, 0.972953
1.60734, 0.972983
1.60757, 0.973014
1.60781, 0.973045
1.60804, 0.973075
1.60827, 0.973106
1.6085, 0.973136
1.60873, 0.973167
1.60896, 0.973197
1.60919, 0.973228
1.60942, 0.973259
1.60965, 0.973289
1.60988, 0.97332
1.61011, 0.97335
1.61035, 0.973381
1.61058, 0.973411
1.61081, 0.973441
1.61104, 0.973472
1.61127, 0.973502
1.6115, 0.973533
1.61173, 0.973563
1.61196, 0.973593
1.61219, 0.973624
1.61242, 0.973654
1.61265, 0.973684
1.61289, 0.973715
1.61312, 0.973745
1.61335, 0.973775
1.61358, 0.973805
1.61381, 0.973836
1.61404, 0.973866
1.61427, 0.973896
1.6145, 0.973926
1.61473, 0.973956
1.61496, 0.973986
1.6152, 0.974017
1.61543, 0.974047
1.61566, 0.974077
1.61589, 0.974107
1.61612, 0.974137
1.61635, 0.974167
1.61658, 0.974197
1.61681, 0.974227
1.61704, 0.974257
1.61727, 0.974287
1.6175, 0.974317
1.61774, 0.974347
1.61797, 0.974377
1.6182, 0.974407
1.61843, 0.974437
1.61866, 0.974467
1.61889, 0.974496
1.61912, 0.974526
1.61935, 0.974556
1.61958, 0.974586
1.61981, 0.974616
1.62004, 0.974646
1.62028, 0.974675
1.62051, 0.974705
1.62074, 0.974735
1.62097, 0.974765
1.6212, 0.974794
1.62143, 0.974824
1.62166, 0.974854
1.62189, 0.974883
1.62212, 0.974913
1.62235, 0.974943
1.62259, 0.974972
1.62282, 0.975002
1.62305, 0.975031
1.62328, 0.975061
1.62351, 0.97509
1.62374, 0.97512
1.62397, 0.975149
1.6242, 0.975179
1.62443, 0.975208
1.62466, 0.975238
1.62489, 0.975267
1.62513, 0.975297
1.62536, 0.975326
1.62559, 0.975356
1.62582, 0.975385
1.62605, 0.975414
1.62628, 0.975444
1.62651, 0.975473
1.62674, 0.975502
1.62697, 0.975532
1.6272, 0.975561
1.62743, 0.97559
1.62767, 0.975619
1.6279, 0.975649
1.62813, 0.975678
1.62836, 0.975707
1.62859, 0.975736
1.62882, 0.975765
1.62905, 0.975795
1.62928, 0.975824
1.62951, 0.975853
1.62974, 0.975882
1.62998, 0.975911
1.63021, 0.97594
1.63044, 0.975969
1.63067, 0.975998
1.6309, 0.976027
1.63113, 0.976056
1.63136, 0.976085
1.63159, 0.976114
1.63182, 0.976143
1.63205, 0.976172
1.63228, 0.976201
1.63252, 0.97623
1.63275, 0.976259
1.63298, 0.976288
1.63321, 0.976317
1.63344, 0.976345
1.63367, 0.976374
1.6339, 0.976403
1.63413, 0.976432
1.63436, 0.976461
1.63459, 0.976489
1.63483, 0.976518
1.63506, 0.976547
1.63529, 0.976576
1.63552, 0.976604
1.63575, 0.976633
1.63598, 0.976662
1.63621, 0.97669
1.63644, 0.976719
1.63667, 0.976748
1.6369, 0.976776
1.63713, 0.976805
1.63737, 0.976833
1.6376, 0.976862
1.63783, 0.97689
1.63806, 0.976919
1.63829, 0.976947
1.63852, 0.976976
1.63875, 0.977004
1.63898, 0.977033
1.63921, 0.977061
1.63944, 0.97709
1.63967, 0.977118
1.63991, 0.977146
1.64014, 0.977175
1.64037, 0.977203
1.6406, 0.977231
1.64083, 0.97726
1.64106, 0.977288
1.64129, 0.977316
1.64152, 0.977345
1.64175, 0.977373
1.64198, 0.977401
1.64222, 0.977429
1.64245, 0.977458
1.64268, 0.977486
1.64291, 0.977514
1.64314, 0.977542
1.64337, 0.97757
1.6436, 0.977598
1.64383, 0.977626
1.64406, 0.977655
1.64429, 0.977683
1.64452, 0.977711
1.64476, 0.977739
1.64499, 0.977767
1.64522, 0.977795
1.64545, 0.977823
1.64568, 0.977851
1.64591, 0.977879
1.64614, 0.977907
1.64637, 0.977935
1.6466, 0.977962
1.64683, 0.97799
1.64706, 0.978018
1.6473, 0.978046
1.64753, 0.978074
1.64776, 0.978102
1.64799, 0.97813
1.64822, 0.978157
1.64845, 0.978185
1.64868, 0.978213
1.64891, 0.978241
1.64914, 0.978268
1.64937, 0.978296
1.64961, 0.978324
1.64984, 0.978351
1.65007, 0.978379
1.6503, 0.978407
1.65053, 0.978434
1.65076, 0.978462
1.65099, 0.97849
1.65122, 0.978517
1.65145, 0.978545
1.65168, 0.978572
1.65191, 0.9786
1.65215, 0.978627
1.65238, 0.978655
1.65261, 0.978682
1.65284, 0.97871
1.65307, 0.978737
1.6533, 0.978765
1.65353, 0.978792
1.65376, 0.978819
1.65399, 0.978847
1.65422, 0.978874
1.65445, 0.978902
1.65469, 0.978929
1.65492, 0.978956
1.65515, 0.978984
1.65538, 0.979011
1.65561, 0.979038
1.65584, 0.979065
1.65607, 0.979093
1.6563, 0.97912
1.65653, 0.979147
1.65676, 0.979174
1.657, 0.979201
1.65723, 0.979228
1.65746, 0.979256
1.65769, 0.979283
1.65792, 0.97931
1.65815, 0.979337
1.65838, 0.979364
1.65861, 0.979391
1.65884, 0.979418
1.65907, 0.979445
1.6593, 0.979472
1.65954, 0.979499
1.65977, 0.979526
1.66, 0.979553
1.66023, 0.97958
1.66046, 0.979607
1.66069, 0.979634
1.66092, 0.979661
1.66115, 0.979687
1.66138, 0.979714
1.66161, 0.979741
1.66185, 0.979768
1.66208, 0.979795
1.66231, 0.979822
1.66254, 0.979848
1.66277, 0.979875
1.663, 0.979902
1.66323, 0.979929
1.66346, 0.979955
1.66369, 0.979982
1.66392, 0.980009
1.66415, 0.980035
1.66439, 0.980062
1.66462, 0.980088
1.66485, 0.980115
1.66508, 0.980142
1.66531, 0.980168
1.66554, 0.980195
1.66577, 0.980221
1.666, 0.980248
1.66623, 0.980274
1.66646, 0.980301
1.66669, 0.980327
1.66693, 0.980354
1.66716, 0.98038
1.66739, 0.980407
1.66762, 0.980433
1.66785, 0.980459
1.66808, 0.980486
1.66831, 0.980512
1.66854, 0.980538
1.66877, 0.980565
1.669, 0.980591
1.66924, 0.980617
1.66947, 0.980644
1.6697, 0.98067
1.66993, 0.980696
1.67016, 0.980722
1.67039, 0.980749
1.67062, 0.980775
1.67085, 0.980801
1.67108, 0.980827
1.67131, 0.980853
1.67154, 0.980879
1.67178, 0.980905
1.67201, 0.980931
1.67224, 0.980958
1.67247, 0.980984
1.6727, 0.98101
1.67293, 0.981036
1.67316, 0.981062
1.67339, 0.981088
1.67362, 0.981114
1.67385, 0.98114
1.67408, 0.981165
1.67432, 0.981191
1.67455, 0.981217
1.67478, 0.981243
1.67501, 0.981269
1.67524, 0.981295
1.67547, 0.981321
1.6757, 0.981347
1.67593, 0.981372
1.67616, 0.981398
1.67639, 0.981424
1.67663, 0.98145
1.67686, 0.981475
1.67709, 0.981501
1.67732, 0.981527
1.67755, 0.981552
1.67778, 0.981578
1.67801, 0.981604
1.67824, 0.981629
1.67847, 0.981655
1.6787, 0.981681
1.67893, 0.981706
1.67917, 0.981732
1.6794, 0.981757
1.67963, 0.981783
1.67986, 0.981808
1.68009, 0.981834
1.68032, 0.981859
1.68055, 0.981885
1.68078, 0.98191
1.68101, 0.981936
1.68124, 0.981961
1.68147, 0.981986
1.68171, 0.982012
1.68194, 0.982037
1.68217, 0.982063
1.6824, 0.982088
1.68263, 0.982113
1.68286, 0.982139
1.68309, 0.982164
1.68332, 0.982189
1.68355, 0.982214
1.68378, 0.98224
1.68402, 0.982265
1.68425, 0.98229
1.68448, 0.982315
1.68471, 0.98234
1.68494, 0.982365
1.68517, 0.982391
1.6854, 0.982416
1.68563, 0.982441
1.68586, 0.982466
1.68609, 0.982491
1.68632, 0.982516
1.68656, 0.982541
1.68679, 0.982566
1.68702, 0.982591
1.68725, 0.982616
1.68748, 0.982641
1.68771, 0.982666
1.68794, 0.982691
1.68817, 0.982716
1.6884, 0.982741
1.68863, 0.982765
1.68887, 0.98279
1.6891, 0.982815
1.68933, 0.98284
1.68956, 0.982865
1.68979, 0.98289
1.69002, 0.982914
1.69025, 0.982939
1.69048, 0.982964
1.69071, 0.982989
1.69094, 0.983013
1.69117, 0.983038
1.69141, 0.983063
1.69164, 0.983087
1.69187, 0.983112
1.6921, 0.983137
1.69233, 0.983161
1.69256, 0.983186
1.69279, 0.98321
1.69302, 0.983235
1.69325, 0.983259
1.69348, 0.983284
1.69371, 0.983308
1.69395, 0.983333
1.69418, 0.983357
1.69441, 0.983382
1.69464, 0.983406
1.69487, 0.983431
1.6951, 0.983455
1.69533, 0.983479
1.69556, 0.983504
1.69579, 0.983528
1.69602, 0.983552
1.69626, 0.983577
1.69649, 0.983601
1.69672, 0.983625
1.69695, 0.98365
1.69718, 0.983674
1.69741, 0.983698
1.69764, 0.983722
1.69787, 0.983747
1.6981, 0.983771
1.69833, 0.983795
1.69856, 0.983819
1.6988, 0.983843
1.69903, 0.983867
1.69926, 0.983891
1.69949, 0.983915
1.69972, 0.98394
1.69995, 0.983964
1.70018, 0.983988
1.70041, 0.984012
1.70064, 0.984036
1.70087, 0.98406
1.7011, 0.984084
1.70134, 0.984107
1.70157, 0.984131
1.7018, 0.984155
1.70203, 0.984179
1.70226, 0.984203
1.70249, 0.984227
1.70272, 0.984251
1.70295, 0.984275
1.70318, 0.984298
1.70341, 0.984322
1.70365, 0.984346
1.70388, 0.98437
1.70411, 0.984393
1.70434, 0.984417
1.70457, 0.984441
1.7048, 0.984465
1.70503, 0.984488
1.70526, 0.984512
1.70549, 0.984536
1.70572, 0.984559
1.70595, 0.984583
1.70619, 0.984606
1.70642, 0.98463
1.70665, 0.984653
1.70688, 0.984677
1.70711, 0.9847
1.70734, 0.984724
1.70757, 0.984747
1.7078, 0.984771
1.70803, 0.984794
1.70826, 0.984818
1.70849, 0.984841
1.70873, 0.984865
1.70896, 0.984888
1.70919, 0.984911
1.70942, 0.984935
1.70965, 0.984958
1.70988, 0.984981
1.71011, 0.985005
1.71034, 0.985028
1.71057, 0.985051
1.7108, 0.985074
1.71104, 0.985098
1.71127, 0.985121
1.7115, 0.985144
1.71173, 0.985167
1.71196, 0.98519
1.71219, 0.985214
1.71242, 0.985237
1.71265, 0.98526
1.71288, 0.985283
1.71311, 0.985306
1.71334, 0.985329
1.71358, 0.985352
1.71381, 0.985375
1.71404, 0.985398
1.71427, 0.985421
1.7145, 0.985444
1.71473, 0.985467
1.71496, 0.98549
1.71519, 0.985513
1.71542, 0.985536
1.71565, 0.985559
1.71589, 0.985581
1.71612, 0.985604
1.71635, 0.985627
1.71658, 0.98565
1.71681, 0.985673
1.71704, 0.985696
1.71727, 0.985718
1.7175, 0.985741
1.71773, 0.985764
1.71796, 0.985786
1.71819, 0.985809
1.71843, 0.985832
1.71866, 0.985854
1.71889, 0.985877
1.71912, 0.9859
1.71935, 0.985922
1.71958, 0.985945
1.71981, 0.985968
1.72004, 0.98599
1.72027, 0.986013
1.7205, 0.986035
1.72073, 0.986058
1.72097, 0.98608
1.7212, 0.986103
1.72143, 0.986125
1.72166, 0.986148
1.72189, 0.98617
1.72212, 0.986192
1.72235, 0.986215
1.72258, 0.986237
1.72281, 0.986259
1.72304, 0.986282
1.72328, 0.986304
1.72351, 0.986326
1.72374, 0.986349
1.72397, 0.986371
1.7242, 0.986393
1.72443, 0.986415
1.72466, 0.986438
1.72489, 0.98646
1.72512, 0.986482
1.72535, 0.986504
1.72558, 0.986526
1.72582, 0.986548
1.72605, 0.986571
1.72628, 0.986593
1.72651, 0.986615
1.72674, 0.986637
1.72697, 0.986659
1.7272, 0.986681
1.72743, 0.986703
1.72766, 0.986725
1.72789, 0.986747
1.72812, 0.986769
1.72836, 0.986791
1.72859, 0.986813
1.72882, 0.986834
1.72905, 0.986856
1.72928, 0.986878
1.72951, 0.9869
1.72974, 0.986922
1.72997, 0.986944
1.7302, 0.986966
1.73043, 0.986987
1.73067, 0.987009
1.7309, 0.987031
1.73113, 0.987053
1.73136, 0.987074
1.73159, 0.987096
1.73182, 0.987118
1.73205, 0.987139
1.73228, 0.987161
1.73251, 0.987183
1.73274, 0.987204
1.73297, 0.987226
1.73321, 0.987247
1.73344, 0.987269
1.73367, 0.98729
1.7339, 0.987312
1.73413, 0.987333
1.73436, 0.987355
1.73459, 0.987376
1.73482, 0.987398
1.73505, 0.987419
1.73528, 0.987441
1.73551, 0.987462
1.73575, 0.987483
1.73598, 0.987505
1.73621, 0.987526
1.73644, 0.987548
1.73667, 0.987569
1.7369, 0.98759
1.73713, 0.987611
1.73736, 0.987633
1.73759, 0.987654
1.73782, 0.987675
1.73806, 0.987696
1.73829, 0.987718
1.73852, 0.987739
1.73875, 0.98776
1.73898, 0.987781
1.73921, 0.987802
1.73944, 0.987823
1.73967, 0.987844
1.7399, 0.987865
1.74013, 0.987886
1.74036, 0.987907
1.7406, 0.987928
1.74083, 0.987949
1.74106, 0.98797
1.74129, 0.987991
1.74152, 0.988012
1.74175, 0.988033
1.74198, 0.988054
1.74221, 0.988075
1.74244, 0.988096
1.74267, 0.988117
1.7429, 0.988138
1.74314, 0.988159
1.74337, 0.988179
